0405D1,L4,dst2,14,5,B587173
0405D1,M4,dst2,14,5,B587174
0405D1,N4,dst2,14,6,B587175
0405D1,O4,dst2,14,7,B587176
0405D1,P4,dst2,14,7,B587177
0405D1,A5,dst2,14,2,B587178
0405D1,B5,dst2,14,6,B587179
0405D1,C5,dst2,14,5,B587180
0405D1,D5,dst2,14,6,B587181
0405D1,E5,dst2,14,6,B587182
0405D1,F5,dst2,14,8,B587183
0405D1,G5,dst2,16,7,B587184
0405D1,H5,dst3,1,5,B587185
0405D1,I5,dst3,2,7,B587186
0405D1,J5,dst3,3,7,B587187
0405D1,K5,dst3,4,4,B587188
0405D1,L5,dst3,5,17,B587189
0405D1,M5,dst3,6,2,B587190
0405D1,N5,dst3,7,2,B587191
0405D1,O5,dst3,8,3,B587192
0405D1,P5,dst3,9,3,B587193
0405D1,A6,dst3,10,4,B587194
0405D1,B6,dst3,11,2,B587195
0405D1,C6,dst3,12,5,B587196
0405D1,D6,dst3,13,6,B587197
0405D1,E6,dst3,14,20,B587399
0405D1,F6,dst3,15,5,B587400
0405D1,G6,dst3,15,16,B587401
0405D1,H6,dst3,15,13,B587402
0405D1,I6,dst3,15,8,B587403
0405D1,J6,dst3,15,10,B587404
0405D1,K6,dst3,15,5,B587405
0405D1,L6,dst3,15,9,B587406
0405D1,M6,dst3,15,4,B587407
0405D1,N6,dst3,15,8,B587408
0405D1,O6,dst3,15,6,B587409
0405D1,P6,dst3,15,8,B587410
0405D2,A1,dst12,8,20,B587302
0405D2,B1,dst12,9,3,B587303
0405D2,C1,dst12,9,7,B587304
0405D2,D1,dst12,9,12,B587305
0405D2,E1,dst12,9,3,B587306
0405D2,F1,dst12,9,4,B587307
0405D2,G1,dst12,9,5,B587308
0405D2,H1,dst12,9,4,B587309
0405D2,I1,dst12,9,3,B587310
0405D2,J1,dst12,9,7,B587311
0405D2,K1,dst12,9,13,B587312
0405D2,L1,dst12,9,7,B587313
0405D2,M1,dst12,11,3,B587314
0405D2,N1,dst12,12,5,B587315
0405D2,O1,dst12,13,6,B587316
0405D2,P1,dst12,14,2,B587317
0405D2,A2,dst12,15,9,B587318
0405D2,B2,dst12,16,4,B587319
0405D2,C2,dst13,1,5,B587320
0405D2,D2,dst13,2,4,B587321
0405D2,E2,dst13,3,4,B587322
0405D2,F2,dst13,4,4,B587323
0405D2,G2,dst13,5,20,B588279
0405D2,H2,dst13,6,5,B588280
0405D2,I2,dst13,6,2,B588281
0405D2,J2,dst13,6,5,B588282
0405D2,K2,dst13,6,7,B588283
0405D2,L2,dst13,6,6,B588284
0405D2,M2,dst13,6,9,B588285
0405D2,N2,dst13,6,8,B588286
0405D2,O2,dst13,9,6,B588287
0405D2,P2,dst13,9,5,B588288
0405D2,A3,dst13,9,3,B588289
0405D2,B3,dst13,9,6,B588290
0405D2,C3,dst13,9,8,B588291
0405D2,D3,dst13,9,4,B588292
0405D2,E3,dst13,12,3,B588293
0405D2,F3,dst13,12,4,B588294
0405D2,G3,dst13,12,1,B588295
0405D2,H3,dst13,12,2,B588296
0405D2,I3,dst13,12,3,B588297
0405D2,J3,dst13,12,5,B588298
0405D2,K3,dst13,12,5,B588299
0405D2,L3,dst13,12,13,B588300
0405D2,M3,dst13,12,2,B588301
0405D2,N3,dst13,12,8,B588302
0405D2,O3,dst13,12,4,B588303
0405D2,P3,dst13,12,4,B588304
0405D2,A4,dst13,14,2,B588305
0405D2,B4,dst13,15,1,B588306
0405D2,C4,dst13,16,3,B588307
0405D2,D4,dst14,1,2,B588308
0405D2,E4,dst14,2,4,B588309
0405D2,F4,dst14,3,7,B588310
0405D2,G4,dst14,4,20,B587168
0405D2,H4,dst14,5,2,B587169
0405D2,I4,dst14,5,3,B587170
0405D2,J4,dst14,5,8,B587171
0405D2,K4,dst14,5,4,B587172
0405D2,L4,dst14,5,5,B587173
0405D2,M4,dst14,5,5,B587174
0405D2,N4,dst14,5,6,B587175
0405D2,O4,dst14,5,7,B587176
0405D2,P4,dst14,5,7,B587177
0405D2,A5,dst14,5,2,B587178
0405D2,B5,dst14,5,6,B587179
0405D2,C5,dst14,5,5,B587180
0405D2,D5,dst14,5,6,B587181
0405D2,E5,dst14,5,6,B587182
0405D2,F5,dst14,5,8,B587183
0405D2,G5,dst14,7,7,B587184
0405D2,H5,dst14,8,5,B587185
0405D2,I5,dst14,9,7,B587186
0405D2,J5,dst14,10,7,B587187
0405D2,K5,dst14,11,4,B587188
0405D2,L5,dst14,12,17,B587189
0405D2,M5,dst14,13,2,B587190
0405D2,N5,dst14,14,2,B587191
0405D2,O5,dst14,15,3,B587192
0405D2,P5,dst14,16,3,B587193
0405D2,A6,dst15,1,4,B587194
0405D2,B6,dst15,2,2,B587195
0405D2,C6,dst15,3,5,B587196
0405D2,D6,dst15,4,6,B587197
0405D2,E6,dst15,5,20,B587399
0405D2,F6,dst15,6,5,B587400
0405D2,G6,dst15,6,16,B587401
0405D2,H6,dst15,6,13,B587402
0405D2,I6,dst15,6,8,B587403
0405D2,J6,dst15,6,10,B587404
0405D2,K6,dst15,6,5,B587405
0405D2,L6,dst15,6,9,B587406
0405D2,M6,dst15,6,4,B587407
0405D2,N6,dst15,6,8,B587408
0405D2,O6,dst15,6,6,B587409
0405D2,P6,dst15,6,8,B587410
0405D1,A1,dst1,2,4,B587302
0405D1,D7,dst3,15,9,B587414
0405D1,E7,dst3,15,1,B587415
0405D1,E7,dst4,1,20,B587415
0405D1,E7,dst4,2,1,B587415
0405D1,F7,dst3,15,12,B587416
0405D1,F7,dst3,16,20,B587416
0405D1,F7,dst4,2,12,B587416
0405D1,G7,dst4,2,3,B587417
0405D1,H7,dst4,2,5,B587418
0405D1,I7,dst4,2,5,B587419
0405D1,J7,dst4,2,12,B587420
0405D1,K7,dst4,2,9,B587421
0405D1,L7,dst4,2,10,B587422
0405D1,M7,dst4,2,2,B587423
0405D1,N7,dst4,2,4,B587424
0405D1,O7,dst4,2,8,B587425
0405D1,P7,dst4,2,15,B587426
0405D1,A8,dst4,2,4,B587427
0405D1,B8,dst4,2,8,B587428
0405D1,C8,dst4,2,5,B587429
0405D1,C8,dst4,4,20,B587429
0405D1,C8,dst4,5,5,B587429
0405D1,D8,dst4,2,5,B587430
0405D1,D8,dst4,3,20,B587430
0405D1,D8,dst4,5,5,B587430
0405D1,E8,dst4,5,4,B587431
0405D1,F8,dst4,5,14,B587432
0405D1,G8,dst4,5,3,B587433
0405D1,L1,dst1,3,20,B587313
0405D1,H8,dst4,5,1,B587434
0405D1,I8,dst4,5,8,B587435
0405D1,J8,dst4,5,9,B587436
0405D1,K8,dst4,5,8,B587437
0405D1,L8,dst4,5,6,B587438
0405D1,M8,dst4,5,10,B587439
0405D1,N8,dst4,5,7,B587440
0405D1,O8,dst4,5,7,B587441
0405D1,P8,dst4,5,5,B587442
0405D1,A9,dst4,5,3,B587443
0405D1,B9,dst4,5,2,B587444
0405D1,C9,dst4,5,3,B587445
0405D1,D9,dst4,5,5,B587446
0405D1,D9,dst4,6,20,B587446
0405D1,E9,dst4,7,3,B587447
0405D1,F9,dst4,8,14,B587448
0405D1,G9,dst4,9,11,B587449
0405D1,H9,dst4,10,5,B587450
0405D1,I9,dst4,11,12,B587451
0405D1,J9,dst4,12,3,B587452
0405D1,K9,dst4,13,5,B587453
0405D1,L9,dst4,14,7,B587454
0405D1,M9,dst4,15,3,B587455
0405D1,N9,dst4,16,10,B587456
0405D1,O9,dst5,1,9,B587457
0405D1,P9,dst5,2,5,B587458
0405D1,A10,dst5,3,1,B587459
0405D1,B10,dst5,4,4,B587460
0405D1,C10,dst5,5,4,B587461
0405D1,D10,dst5,6,13,B587462
0405D1,E10,dst5,7,20,B587527
0405D1,E10,dst5,8,3,B587527
0405D1,F10,dst5,8,9,B587528
0405D1,G10,dst5,8,14,B587529
0405D1,H10,dst5,8,4,B587530
0405D1,I10,dst5,8,10,B587531
0405D1,J10,dst5,8,20,B587532
0405D1,K10,dst5,8,9,B587533
0405D1,L10,dst5,8,8,B587534
0405D1,M10,dst5,8,3,B587535
0405D1,N10,dst5,8,2,B587536
0405D1,O10,dst5,8,3,B587537
0405D1,P10,dst5,8,4,B587538
0405D1,A11,dst5,8,3,B587539
0405D1,B11,dst5,8,5,B587540
0405D1,B11,dst5,9,20,B587540
0405D1,C11,dst5,10,7,B587541
0405D1,D11,dst5,11,6,B587542
0405D1,E11,dst5,12,2,B587543
0405D1,F11,dst5,13,2,B587544
0405D1,G11,dst5,14,15,B587545
0405D1,H11,dst5,15,12,B587546
0405D1,I11,dst5,16,14,B587547
0405D1,J11,dst6,1,10,B587548
0405D1,K11,dst6,2,9,B587549
0405D1,L11,dst6,3,8,B587550
0405D1,M11,dst6,4,10,B587551
0405D1,N11,dst6,5,11,B587552
0405D1,O11,dst6,6,8,B587553
0405D1,P11,dst6,7,5,B587554
0405D1,A12,dst6,8,20,B587120
0405D1,A12,dst6,9,3,B587120
0405D1,B12,dst6,9,4,B587121
0405D1,C12,dst6,9,4,B587122
0405D1,D12,dst6,9,9,B587123
0405D1,E12,dst6,9,11,B587124
0405D1,F12,dst6,9,2,B587125
0405D1,G12,dst6,9,5,B587126
0405D1,H12,dst6,9,3,B587127
0405D1,I12,dst6,9,10,B587128
0405D1,J12,dst6,9,8,B587129
0405D1,K12,dst6,9,9,B587130
0405D1,K12,dst6,11,20,B587130
0405D1,K12,dst6,12,9,B587130
0405D1,L12,dst6,9,9,B587131
0405D1,L12,dst6,10,20,B587131
0405D1,L12,dst6,12,9,B587131
0405D1,M12,dst6,12,5,B587132
0405D1,N12,dst6,12,2,B587133
0405D1,O12,dst6,12,8,B587134
0405D1,P12,dst6,12,4,B587135
0405D1,A13,dst6,12,5,B587136
0405D1,B13,dst6,12,3,B587137
0405D1,C13,dst6,12,9,B587138
0405D1,D13,dst6,12,4,B587139
0405D1,E13,dst6,12,10,B587140
0405D1,E13,dst6,14,20,B587140
0405D1,E13,dst6,15,10,B587140
0405D1,F13,dst6,12,8,B587141
0405D1,F13,dst6,13,20,B587141
0405D1,F13,dst6,15,8,B587141
0405D1,G13,dst6,15,4,B587142
0405D1,H13,dst6,15,10,B587143
0405D1,I13,dst6,15,13,B587144
0405D1,J13,dst6,15,9,B587145
0405D1,K13,dst6,15,12,B587146
0405D1,L13,dst6,15,9,B587147
0405D1,M13,dst6,15,6,B587148
0405D1,N13,dst6,15,5,B587149
0405D1,O13,dst6,15,16,B587150
0405D1,P13,dst6,15,3,B587151
0405D1,P13,dst6,16,20,B587151
0405D1,A14,dst7,1,2,B587152
0405D1,B14,dst7,2,4,B587153
0405D1,C14,dst7,3,5,B587154
0405D1,D14,dst7,4,4,B587155
0405D1,E14,dst7,5,7,B587156
0405D1,F14,dst7,6,7,B587157
0405D1,G14,dst7,7,9,B587158
0405D1,H14,dst7,8,10,B587159
0405D1,I14,dst7,9,10,B587160
0405D1,J14,dst7,10,9,B587161
0405D1,K14,dst7,11,20,B587556
0405D1,K14,dst7,12,10,B587556
0405D1,L14,dst7,12,7,B587557
0405D1,M14,dst7,12,7,B587558
0405D1,N14,dst7,12,8,B587559
0405D1,O14,dst7,12,8,B587560
0405D1,P14,dst7,12,2,B587561
0405D1,A15,dst7,12,6,B587562
0405D1,B15,dst7,12,1,B587563
0405D1,C15,dst7,12,5,B587564
0405D1,D15,dst7,12,6,B587565
0405D1,E15,dst7,12,7,B587566
0405D1,E15,dst7,14,20,B587566
0405D1,E15,dst7,15,7,B587566
0405D1,G2,dst1,15,4,B588279
0405D1,F15,dst7,12,6,B587567
0405D1,F15,dst7,13,20,B587567
0405D1,F15,dst7,15,6,B587567
0405D1,G15,dst7,15,5,B587568
0405D1,H15,dst7,15,5,B587569
0405D1,I15,dst7,15,4,B587570
0405D1,J15,dst7,15,9,B587571
0405D1,K15,dst7,15,8,B587572
0405D1,L15,dst7,15,10,B587573
0405D1,M15,dst7,15,9,B587574
0405D1,N15,dst7,15,7,B587575
0405D1,O15,dst7,15,8,B587576
0405D1,P15,dst7,15,4,B587577
0405D1,P15,dst7,16,20,B587577
0405D1,A16,dst8,1,5,B587578
0405D1,B16,dst8,2,7,B587579
0405D1,C16,dst8,3,6,B587580
0405D1,D16,dst8,4,5,B587581
0405D1,E16,dst8,5,6,B587582
0405D1,F16,dst8,6,7,B587583
0405D1,G16,dst8,7,4,B587584
0405D1,H16,dst8,8,6,B587585
0405D1,I16,dst8,9,10,B587586
0405D1,J16,dst8,10,9,B587587
0405D1,K16,dst8,11,20,B587588
0405D1,K16,dst8,12,5,B587588
0405D1,L16,dst8,12,11,B587589
0405D1,M16,dst8,12,6,B587590
0405D1,N16,dst8,12,4,B587591
0405D1,O16,dst8,12,5,B587592
0405D1,P16,dst8,12,4,B587593
0405D1,A17,dst8,12,4,B587594
0405D1,B17,dst8,12,5,B587595
0405D1,C17,dst8,12,6,B587596
0405D1,C17,dst8,14,20,B587596
0405D1,C17,dst8,15,6,B587596
0405D1,D17,dst8,12,5,B587597
0405D1,D17,dst8,13,20,B587597
0405D1,D17,dst8,15,5,B587597
0405D1,E17,dst8,15,6,B587598
0405D1,F17,dst8,15,5,B587599
0405D1,G17,dst8,15,6,B587600
0405D1,H17,dst8,15,6,B587601
0405D1,I17,dst8,15,5,B587602
0405D1,J17,dst8,15,9,B587603
0405D1,K17,dst8,15,6,B587604
0405D1,L17,dst8,15,4,B587605
0405D1,M17,dst8,15,6,B587606
0405D1,M17,dst9,1,20,B587606
0405D1,M17,dst9,2,6,B587606
0405D1,N17,dst8,15,9,B587607
0405D1,N17,dst8,16,20,B587607
0405D1,N17,dst9,2,9,B587607
0405D1,O17,dst9,2,3,B587608
0405D1,P17,dst9,2,5,B587609
0405D1,A18,dst9,2,4,B587610
0405D1,B18,dst9,2,4,B587611
0405D1,C18,dst9,2,3,B587612
0405D1,D18,dst9,2,4,B587613
0405D1,E18,dst9,2,2,B587614
0405D1,F18,dst9,2,5,B587615
0405D1,G18,dst9,2,5,B587616
0405D1,H18,dst9,2,6,B587617
0405D1,H18,dst9,3,20,B587617
0405D1,I18,dst9,4,12,B587618
0405D1,J18,dst9,5,9,B587619
0405D1,K18,dst9,6,7,B587620
0405D1,L18,dst9,7,7,B587621
0405D1,M18,dst9,8,3,B587622
0405D1,N18,dst9,9,8,B587623
0405D1,O18,dst9,10,3,B587624
0405D1,P18,dst9,11,4,B587625
0405D1,A19,dst9,12,4,B587626
0405D1,M2,dst2,1,20,B588285
0405D1,M2,dst2,2,9,B588285
0405D1,B19,dst9,13,8,B587627
0405D1,C19,dst9,14,20,B587775
0405D1,C19,dst9,15,4,B587775
0405D1,D19,dst9,15,5,B587776
0405D1,E19,dst9,15,2,B587777
0405D1,F19,dst9,15,5,B587778
0405D1,G19,dst9,15,7,B587779
0405D1,H19,dst9,15,4,B587780
0405D1,I19,dst9,15,5,B587781
0405D1,J19,dst9,15,6,B587782
0405D1,K19,dst9,15,3,B587783
0405D1,N2,dst1,16,20,B588286
0405D1,N2,dst2,2,8,B588286
0405D1,L19,dst9,15,17,B587784
0405D1,M19,dst9,15,7,B587785
0405D1,N19,dst9,15,3,B587786
0405D1,O19,dst9,15,6,B587787
0405D1,O19,dst10,1,20,B587787
0405D1,O19,dst10,2,6,B587787
0405D1,P19,dst9,15,5,B587788
0405D1,P19,dst9,16,20,B587788
0405D1,P19,dst10,2,5,B587788
0405D1,A20,dst10,2,5,B587789
0405D1,B20,dst10,2,3,B587790
0405D1,C20,dst10,2,5,B587791
0405D1,D20,dst10,2,6,B587792
0405D1,E20,dst10,2,5,B587793
0405D1,F20,dst10,2,4,B587794
0405D1,G20,dst10,2,4,B587795
0405D1,H20,dst10,2,6,B587796
0405D1,I20,dst10,2,6,B587797
0405D1,J20,dst10,2,6,B587798
0405D1,K20,dst10,2,4,B587799
0405D1,K20,dst10,4,20,B587799
0405D1,K20,dst10,5,4,B587799
0405D1,L20,dst10,2,5,B587800
0405D1,L20,dst10,3,20,B587800
0405D1,L20,dst10,5,5,B587800
0405D1,M20,dst10,5,6,B587801
0405D1,N20,dst10,5,6,B587802
0405D1,O20,dst10,5,5,B587803
0405D1,P20,dst10,5,4,B587804
0405D1,A21,dst10,5,4,B587805
0405D1,B21,dst10,5,5,B587806
0405D1,C21,dst10,5,4,B587807
0405D1,D21,dst10,5,4,B587808
0405D1,E21,dst10,5,4,B587809
0405D1,F21,dst10,5,2,B587810
0405D1,G21,dst10,5,6,B587811
0405D1,H21,dst10,5,8,B587812
0405D1,H21,dst10,6,20,B587812
0405D1,I21,dst10,7,5,B587813
0405D1,J21,dst10,8,4,B587814
0405D1,K21,dst10,9,4,B587815
0405D1,L21,dst10,10,4,B587816
0405D1,M21,dst10,11,2,B587817
0405D1,N21,dst10,12,2,B587818
0405D1,O21,dst10,13,3,B587819
0405D1,P21,dst10,14,3,B587820
0405D1,A22,dst10,15,10,B587821
0405D1,B22,dst10,16,4,B587822
0405D1,C22,dst11,1,5,B587823
0405D1,D22,dst11,2,4,B587824
0405D1,E22,dst11,3,20,B587825
0405D1,E22,dst11,4,4,B587825
0405D1,F22,dst11,4,4,B587826
0405D1,G22,dst11,4,4,B587827
0405D1,H22,dst11,4,5,B587828
0405D1,I22,dst11,4,9,B587829
0405D1,J22,dst11,4,6,B587830
0405D1,K22,dst11,4,5,B587831
0405D1,L22,dst11,4,4,B587832
0405D1,M22,dst11,4,4,B587833
0405D1,C3,dst2,4,20,B588291
0405D1,C3,dst2,5,8,B588291
0405D1,N22,dst11,4,3,B587834
0405D1,O22,dst11,4,6,B587835
0405D1,O22,dst11,6,20,B587835
0405D1,O22,dst11,7,6,B587835
0405D1,P22,dst11,4,2,B587836
0405D1,P22,dst11,5,20,B587836
0405D1,P22,dst11,7,2,B587836
0405D1,A23,dst11,7,3,B587837
0405D1,B23,dst11,7,5,B587838
0405D1,C23,dst11,7,3,B587839
0405D1,D23,dst11,7,2,B587840
0405D1,E23,dst11,7,4,B587841
0405D1,F23,dst11,7,5,B587842
0405D1,G23,dst11,7,3,B587843
0405D1,D3,dst2,3,20,B588292
0405D1,D3,dst2,5,4,B588292
0405D1,H23,dst11,7,7,B587844
0405D1,I23,dst11,7,2,B587845
0405D1,I23,dst11,9,20,B587845
0405D1,I23,dst11,10,2,B587845
0405D1,J23,dst11,7,5,B587846
0405D1,J23,dst11,8,20,B587846
0405D1,J23,dst11,10,5,B587846
0405D1,K23,dst11,10,3,B587847
0405D1,L23,dst11,10,5,B587848
0405D1,M23,dst11,10,1,B587849
0405D1,N23,dst11,10,3,B587850
0405D1,O23,dst11,10,2,B587851
0405D1,P23,dst11,10,4,B587852
0405D1,A24,dst11,10,4,B587853
0405D1,B24,dst11,10,4,B587854
0405D1,C24,dst11,10,3,B587855
0405D1,D24,dst11,10,4,B587856
0405D1,D24,dst11,11,20,B587856
0405D1,E24,dst11,12,7,B587857
0405D1,F24,dst11,13,3,B587858
0405D1,G24,dst11,14,3,B587859
0405D1,H24,dst11,15,3,B587860
0405D1,I24,dst11,16,3,B587861
0405D1,J24,dst12,1,5,B587862
0405D1,K24,dst12,2,4,B587863
0405D1,L24,dst12,3,4,B587864
0405D1,M24,dst12,4,3,B587865
0405D1,N24,dst12,5,5,B587866
0405D1,O24,dst12,6,6,B587867
0405D1,P24,dst12,7,4,B587868
0405D1,P3,dst2,6,20,B588304
0405D1,G4,dst2,14,2,B587168
0405D1,F5,dst2,15,20,B587183
0405D1,E6,dst3,15,3,B587399
0405D1,A7,dst3,15,4,B587411
0405D1,B7,dst3,15,4,B587412
0405D1,C7,dst3,15,8,B587413
0405D2,A1,dst12,9,4,B587302
0405D2,D7,dst15,6,9,B587414
0405D2,E7,dst15,6,1,B587415
0405D2,E7,dst15,8,20,B587415
0405D2,E7,dst15,9,1,B587415
0405D2,F7,dst15,6,12,B587416
0405D2,F7,dst15,7,20,B587416
0405D2,F7,dst15,9,12,B587416
0405D2,G7,dst15,9,3,B587417
0405D2,H7,dst15,9,5,B587418
0405D2,I7,dst15,9,5,B587419
0405D2,J7,dst15,9,12,B587420
0405D2,K7,dst15,9,9,B587421
0405D2,L7,dst15,9,10,B587422
0405D2,M7,dst15,9,2,B587423
0405D2,N7,dst15,9,4,B587424
0405D2,O7,dst15,9,8,B587425
0405D2,P7,dst15,9,15,B587426
0405D2,A8,dst15,9,4,B587427
0405D2,B8,dst15,9,8,B587428
0405D2,C8,dst15,9,5,B587429
0405D2,C8,dst15,11,20,B587429
0405D2,C8,dst15,12,5,B587429
0405D2,D8,dst15,9,5,B587430
0405D2,D8,dst15,10,20,B587430
0405D2,D8,dst15,12,5,B587430
0405D2,E8,dst15,12,4,B587431
0405D2,F8,dst15,12,14,B587432
0405D2,G8,dst15,12,3,B587433
0405D2,L1,dst12,10,20,B587313
0405D2,H8,dst15,12,1,B587434
0405D2,I8,dst15,12,8,B587435
0405D2,J8,dst15,12,9,B587436
0405D2,K8,dst15,12,8,B587437
0405D2,L8,dst15,12,6,B587438
0405D2,M8,dst15,12,10,B587439
0405D2,N8,dst15,12,7,B587440
0405D2,O8,dst15,12,7,B587441
0405D2,P8,dst15,12,5,B587442
0405D2,A9,dst15,12,3,B587443
0405D2,B9,dst15,12,2,B587444
0405D2,C9,dst15,12,3,B587445
0405D2,D9,dst15,12,5,B587446
0405D2,D9,dst15,13,20,B587446
0405D2,E9,dst15,14,3,B587447
0405D2,F9,dst15,15,14,B587448
0405D2,G9,dst15,16,11,B587449
0405D2,H9,dst16,1,5,B587450
0405D2,I9,dst16,2,12,B587451
0405D2,J9,dst16,3,3,B587452
0405D2,K9,dst16,4,5,B587453
0405D2,L9,dst16,5,7,B587454
0405D2,M9,dst16,6,3,B587455
0405D2,N9,dst16,7,10,B587456
0405D2,O9,dst16,8,9,B587457
0405D2,P9,dst16,9,5,B587458
0405D2,A10,dst16,10,1,B587459
0405D2,B10,dst16,11,4,B587460
0405D2,C10,dst16,12,4,B587461
0405D2,D10,dst16,13,13,B587462
0405D2,E10,dst16,14,20,B587527
0405D2,E10,dst16,15,3,B587527
0405D2,F10,dst16,15,9,B587528
0405D2,G10,dst16,15,14,B587529
0405D2,H10,dst16,15,4,B587530
0405D2,I10,dst16,15,10,B587531
0405D2,J10,dst16,15,20,B587532
0405D2,K10,dst16,15,9,B587533
0405D2,L10,dst16,15,8,B587534
0405D2,M10,dst16,15,3,B587535
0405D2,N10,dst16,15,2,B587536
0405D2,O10,dst16,15,3,B587537
0405D2,P10,dst16,15,4,B587538
0405D2,A11,dst16,15,3,B587539
0405D2,B11,dst16,15,5,B587540
0405D2,B11,dst16,16,20,B587540
0405D2,C11,dst17,1,7,B587541
0405D2,D11,dst17,2,6,B587542
0405D2,E11,dst17,3,2,B587543
0405D2,F11,dst17,4,2,B587544
0405D2,G11,dst17,5,15,B587545
0405D2,H11,dst17,6,12,B587546
0405D2,I11,dst17,7,14,B587547
0405D2,J11,dst17,8,10,B587548
0405D2,K11,dst17,9,9,B587549
0405D2,L11,dst17,10,8,B587550
0405D2,M11,dst17,11,10,B587551
0405D2,N11,dst17,12,11,B587552
0405D2,O11,dst17,13,8,B587553
0405D2,P11,dst17,14,5,B587554
0405D2,A12,dst17,15,20,B587120
0405D2,A12,dst17,16,3,B587120
0405D2,B12,dst17,16,4,B587121
0405D2,C12,dst17,16,4,B587122
0405D2,D12,dst17,16,9,B587123
0405D2,E12,dst17,16,11,B587124
0405D2,F12,dst17,16,2,B587125
0405D2,G12,dst17,16,5,B587126
0405D2,H12,dst17,16,3,B587127
0405D2,I12,dst17,16,10,B587128
0405D2,J12,dst17,16,8,B587129
0405D2,K12,dst17,16,9,B587130
0405D2,K12,dst18,2,20,B587130
0405D2,K12,dst18,3,9,B587130
0405D2,L12,dst17,16,9,B587131
0405D2,L12,dst18,1,20,B587131
0405D2,L12,dst18,3,9,B587131
0405D2,M12,dst18,3,5,B587132
0405D2,N12,dst18,3,2,B587133
0405D2,O12,dst18,3,8,B587134
0405D2,P12,dst18,3,4,B587135
0405D2,A13,dst18,3,5,B587136
0405D2,B13,dst18,3,3,B587137
0405D2,C13,dst18,3,9,B587138
0405D2,D13,dst18,3,4,B587139
0405D2,E13,dst18,3,10,B587140
0405D2,E13,dst18,5,20,B587140
0405D2,E13,dst18,6,10,B587140
0405D2,F13,dst18,3,8,B587141
0405D2,F13,dst18,4,20,B587141
0405D2,F13,dst18,6,8,B587141
0405D2,G13,dst18,6,4,B587142
0405D2,H13,dst18,6,10,B587143
0405D2,I13,dst18,6,13,B587144
0405D2,J13,dst18,6,9,B587145
0405D2,K13,dst18,6,12,B587146
0405D2,L13,dst18,6,9,B587147
0405D2,M13,dst18,6,6,B587148
0405D2,N13,dst18,6,5,B587149
0405D2,O13,dst18,6,16,B587150
0405D2,P13,dst18,6,3,B587151
0405D2,P13,dst18,7,20,B587151
0405D2,A14,dst18,8,2,B587152
0405D2,B14,dst18,9,4,B587153
0405D2,C14,dst18,10,5,B587154
0405D2,D14,dst18,11,4,B587155
0405D2,E14,dst18,12,7,B587156
0405D2,F14,dst18,13,7,B587157
0405D2,G14,dst18,14,9,B587158
0405D2,H14,dst18,15,10,B587159
0405D2,I14,dst18,16,10,B587160
0405D2,J14,dst19,1,9,B587161
0405D2,K14,dst19,2,20,B587556
0405D2,K14,dst19,3,10,B587556
0405D2,L14,dst19,3,7,B587557
0405D2,M14,dst19,3,7,B587558
0405D2,N14,dst19,3,8,B587559
0405D2,O14,dst19,3,8,B587560
